"City","Population","Transect","Plant","Lat.pop","Long.pop","HCN_Result","Locus.Li","Locus.Ac","Dmg.1","Dmg.2","Dmg.Avg","Distance"
"Charlotte","5","NA",8,35.234377,-80.845951,0,NA,NA,NA,NA,NA,0.401627385163475
"Charlotte","5","NA",9,35.234377,-80.845951,0,NA,NA,NA,NA,NA,0.401627385163475
"Charlotte","5","NA",10,35.234377,-80.845951,1,"1","1",NA,NA,NA,0.401627385163475
"Charlotte","5","NA",11,35.234377,-80.845951,0,"0","0",NA,NA,NA,0.401627385163475
"Charlotte","5","NA",12,35.234377,-80.845951,0,"0","1",NA,NA,NA,0.401627385163475
"Charlotte","5","NA",13,35.234377,-80.845951,1,"1","1",NA,NA,NA,0.401627385163475
"Charlotte","5","NA",14,35.234377,-80.845951,1,"1","1",NA,NA,NA,0.401627385163475
"Charlotte","5","NA",15,35.234377,-80.845951,0,NA,NA,NA,NA,NA,0.401627385163475
"Charlotte","6","NA",1,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",2,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",3,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",4,35.230693,-80.842918,0,"0","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",5,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",6,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",7,35.230693,-80.842918,0,"0","0",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",8,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",9,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",10,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",11,35.230693,-80.842918,0,"0","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",12,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",13,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",14,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","6","NA",15,35.230693,-80.842918,1,"1","1",NA,NA,NA,0.850518662962395
"Charlotte","7","NA",1,35.227886,-80.850384,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",2,35.22936,-80.842314,0,"0","0",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",3,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",4,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",5,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",6,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",7,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",8,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",9,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",10,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",11,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",12,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",13,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",14,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.665425235478939
"Charlotte","7","NA",15,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.665425235478939
"Charlotte","8","NA",0,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",1,35.22936,-80.842314,0,"1","0",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",2,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",4,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",5,35.22936,-80.842314,0,"1","0",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",6,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",7,35.22936,-80.842314,0,"1","0",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",8,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",9,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",10,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",11,35.22936,-80.842314,0,"1","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",12,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",13,35.22936,-80.842314,1,"1","1",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",14,35.22936,-80.842314,0,"1","0",NA,NA,NA,0.263450218325765
"Charlotte","8","NA",15,35.22936,-80.842314,0,"0","1",NA,NA,NA,0.263450218325765
"Charlotte","9","NA",1,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",2,35.240148,-80.85594,0,"0","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",3,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",4,35.240148,-80.85594,0,"0","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",5,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",6,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",7,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",8,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",9,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",10,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",11,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",12,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",13,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",14,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Charlotte","9","NA",15,35.240148,-80.85594,1,"1","1",NA,NA,NA,1.86139453018117
"Cincinnati","1","NA",1,39.366827,-84.020703,0,NA,NA,"0","1","0.5",51.4821239123438
"Cincinnati","1","NA",2,39.366827,-84.020703,0,NA,NA,"0","18","9",51.4821239123438
"Cincinnati","1","NA",3,39.366827,-84.020703,1,NA,NA,"0","0","0",51.4821239123438
"Cincinnati","1","NA",4,39.366827,-84.020703,0,NA,NA,"8","2","5",51.4821239123438
"Cincinnati","1","NA",5,39.366827,-84.020703,0,NA,NA,"0","0","0",51.4821239123438
"Cincinnati","1","NA",6,39.366827,-84.020703,1,NA,NA,"0","2","1",51.4821239123438
"Cincinnati","1","NA",7,39.366827,-84.020703,0,NA,NA,"5","5","5",51.4821239123438
"Cincinnati","1","NA",8,39.366827,-84.020703,0,NA,NA,"0","0","0",51.4821239123438
"Cincinnati","1","NA",9,39.366827,-84.020703,0,NA,NA,"0","6","3",51.4821239123438
"Cincinnati","1","NA",10,39.366827,-84.020703,0,NA,NA,"0","0","0",51.4821239123438
"Cincinnati","1","NA",11,39.366827,-84.020703,1,NA,NA,"0","0","0",51.4821239123438
"Cincinnati","1","NA",12,39.366827,-84.020703,1,NA,NA,"0","1","0.5",51.4821239123438
"Cincinnati","1","NA",13,39.366827,-84.020703,0,NA,NA,"0","0","0",51.4821239123438
"Cincinnati","1","NA",14,39.366827,-84.020703,1,NA,NA,"0","3","1.5",51.4821239123438
"Cincinnati","1","NA",15,39.366827,-84.020703,0,NA,NA,"1","0","0.5",51.4821239123438
"Cincinnati","10","NA",1,39.266496,-84.119314,0,NA,NA,"1","0","0.5",38.4135902509931
"Cincinnati","10","NA",2,39.266496,-84.119314,0,NA,NA,"0","0","0",38.4135902509931
"Cincinnati","10","NA",3,39.266496,-84.119314,0,NA,NA,"0","0","0",38.4135902509931
"Cincinnati","10","NA",4,39.266496,-84.119314,0,NA,NA,"0","1","0.5",38.4135902509931
"Cincinnati","10","NA",5,39.266496,-84.119314,0,NA,NA,"0","2","1",38.4135902509931
"Cincinnati","10","NA",6,39.266496,-84.119314,1,NA,NA,"0","0","0",38.4135902509931
"Cincinnati","10","NA",7,39.266496,-84.119314,0,NA,NA,"0","4","2",38.4135902509931
"Cincinnati","10","NA",8,39.266496,-84.119314,1,NA,NA,"0","33","16.5",38.4135902509931
"Cincinnati","10","NA",9,39.266496,-84.119314,1,NA,NA,"0","2","1",38.4135902509931
"Cincinnati","10","NA",10,39.266496,-84.119314,0,NA,NA,"0","16","8",38.4135902509931
"Cincinnati","10","NA",11,39.266496,-84.119314,0,NA,NA,"0","0","0",38.4135902509931
"Cincinnati","10","NA",12,39.266496,-84.119314,0,NA,NA,"0","0","0",38.4135902509931
"Cincinnati","10","NA",13,39.266496,-84.119314,0,NA,NA,"0","0","0",38.4135902509931
"Cincinnati","10","NA",14,39.266496,-84.119314,0,NA,NA,"0","3","1.5",38.4135902509931
"Cincinnati","10","NA",15,39.266496,-84.119314,0,NA,NA,"0","3","1.5",38.4135902509931
"Cincinnati","11","NA",1,39.253498,-84.136122,1,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",2,39.253498,-84.136122,0,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",3,39.253498,-84.136122,0,NA,NA,"0.5","0","0.25",36.4610699937444
"Cincinnati","11","NA",4,39.253498,-84.136122,0,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",5,39.253498,-84.136122,0,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",6,39.253498,-84.136122,0,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",7,39.253498,-84.136122,0,NA,NA,"0","4","2",36.4610699937444
"Cincinnati","11","NA",8,39.253498,-84.136122,0,NA,NA,"0","0.5","0.25",36.4610699937444
"Cincinnati","11","NA",9,39.253498,-84.136122,1,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",10,39.253498,-84.136122,0,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",11,39.253498,-84.136122,0,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",12,39.253498,-84.136122,0,NA,NA,"33","0","16.5",36.4610699937444
"Cincinnati","11","NA",13,39.253498,-84.136122,0,NA,NA,"0","2","1",36.4610699937444
"Cincinnati","11","NA",14,39.253498,-84.136122,0,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","11","NA",15,39.253498,-84.136122,0,NA,NA,"0","0","0",36.4610699937444
"Cincinnati","12","NA",1,39.243092,-84.145604,0,NA,NA,"8","0","4",35.2122837098921
"Cincinnati","12","NA",2,39.243092,-84.145604,0,NA,NA,"4","0","2",35.2122837098921
"Cincinnati","12","NA",3,39.243092,-84.145604,1,NA,NA,"24","99","61.5",35.2122837098921
"Cincinnati","12","NA",4,39.243092,-84.145604,0,NA,NA,"0","0","0",35.2122837098921
"Cincinnati","12","NA",5,39.243092,-84.145604,0,NA,NA,"0","10","5",35.2122837098921
"Cincinnati","12","NA",6,39.243092,-84.145604,0,NA,NA,"0","0","0",35.2122837098921
"Cincinnati","12","NA",7,39.243092,-84.145604,0,NA,NA,"0","3","1.5",35.2122837098921
"Cincinnati","12","NA",8,39.243092,-84.145604,0,NA,NA,"0","0","0",35.2122837098921
"Cincinnati","12","NA",9,39.243092,-84.145604,0,NA,NA,"45","0","22.5",35.2122837098921
"Cincinnati","12","NA",10,39.243092,-84.145604,0,NA,NA,"0","0","0",35.2122837098921
"Cincinnati","12","NA",11,39.243092,-84.145604,0,NA,NA,"0","99","49.5",35.2122837098921
"Cincinnati","12","NA",12,39.243092,-84.145604,1,NA,NA,"0","2","1",35.2122837098921
"Cincinnati","12","NA",13,39.243092,-84.145604,1,NA,NA,"0","2","1",35.2122837098921
"Cincinnati","12","NA",14,39.243092,-84.145604,0,NA,NA,"33","3","18",35.2122837098921
"Cincinnati","12","NA",15,39.243092,-84.145604,1,NA,NA,"44","4","24",35.2122837098921
"Cincinnati","13","NA",1,39.235726,-84.155689,0,NA,NA,"5","2","3.5",34.0736846433317
"Cincinnati","13","NA",2,39.235726,-84.155689,0,NA,NA,"0","0","0",34.0736846433317
"Cincinnati","13","NA",3,39.235726,-84.155689,1,NA,NA,"0","0","0",34.0736846433317
"Cincinnati","13","NA",4,39.235726,-84.155689,0,NA,NA,"1","0","0.5",34.0736846433317
"Cincinnati","13","NA",5,39.235726,-84.155689,1,NA,NA,"0","3","1.5",34.0736846433317
"Cincinnati","13","NA",6,39.235726,-84.155689,0,NA,NA,"4","2","3",34.0736846433317
"Cincinnati","13","NA",7,39.235726,-84.155689,0,NA,NA,"0","0","0",34.0736846433317
"Cincinnati","13","NA",8,39.235726,-84.155689,0,NA,NA,"3","0","1.5",34.0736846433317
"Cincinnati","13","NA",9,39.235726,-84.155689,1,NA,NA,"2","6","4",34.0736846433317
"Cincinnati","13","NA",10,39.235726,-84.155689,1,NA,NA,"2","0","1",34.0736846433317
"Cincinnati","13","NA",11,39.235726,-84.155689,0,NA,NA,"5","0","2.5",34.0736846433317
"Cincinnati","13","NA",12,39.235726,-84.155689,0,NA,NA,"0","0","0",34.0736846433317
"Cincinnati","13","NA",13,39.235726,-84.155689,0,NA,NA,"0","33","16.5",34.0736846433317
"Cincinnati","13","NA",14,39.235726,-84.155689,0,NA,NA,"0","3","1.5",34.0736846433317
"Cincinnati","14","NA",1,39.231512,-84.163653,0,NA,NA,"0","0","0",33.2530212336391
"Cincinnati","14","NA",2,39.231512,-84.163653,0,NA,NA,"0","0","0",33.2530212336391
"Cincinnati","14","NA",3,39.231512,-84.163653,0,NA,NA,"0","0","0",33.2530212336391
"Cincinnati","14","NA",4,39.231512,-84.163653,0,NA,NA,"0","1","0.5",33.2530212336391
"Cincinnati","14","NA",5,39.231512,-84.163653,0,NA,NA,"58","8","33",33.2530212336391
"Cincinnati","14","NA",6,39.231512,-84.163653,0,NA,NA,"2","0","1",33.2530212336391
"Cincinnati","14","NA",7,39.231512,-84.163653,0,NA,NA,"0","0","0",33.2530212336391
"Cincinnati","14","NA",8,39.231512,-84.163653,0,NA,NA,"0","7","3.5",33.2530212336391
"Cincinnati","14","NA",9,39.231512,-84.163653,0,NA,NA,"2","6","4",33.2530212336391
"Cincinnati","14","NA",10,39.231512,-84.163653,0,NA,NA,"45","0","22.5",33.2530212336391
"Cincinnati","14","NA",11,39.231512,-84.163653,0,NA,NA,"2","0","1",33.2530212336391
"Cincinnati","14","NA",12,39.231512,-84.163653,1,NA,NA,"3","6","4.5",33.2530212336391
"Cincinnati","14","NA",13,39.231512,-84.163653,0,NA,NA,"0","3","1.5",33.2530212336391
"Cincinnati","14","NA",14,39.231512,-84.163653,1,NA,NA,"2","0","1",33.2530212336391
"Cincinnati","14","NA",15,39.231512,-84.163653,0,NA,NA,"0","4","2",33.2530212336391
"Cincinnati","15","NA",1,39.225866,-84.179901,0,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",2,39.225866,-84.179901,0,NA,NA,"10","0","5",31.7194708126864
"Cincinnati","15","NA",3,39.225866,-84.179901,0,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",4,39.225866,-84.179901,0,NA,NA,"2","2","2",31.7194708126864
"Cincinnati","15","NA",5,39.225866,-84.179901,0,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",6,39.225866,-84.179901,0,NA,NA,"0","8","4",31.7194708126864
"Cincinnati","15","NA",7,39.225866,-84.179901,0,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",8,39.225866,-84.179901,1,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",9,39.225866,-84.179901,0,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",10,39.225866,-84.179901,0,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",11,39.225866,-84.179901,0,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",12,39.225866,-84.179901,0,NA,NA,"0","2","1",31.7194708126864
"Cincinnati","15","NA",13,39.225866,-84.179901,0,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","15","NA",14,39.225866,-84.179901,0,NA,NA,"0","33","16.5",31.7194708126864
"Cincinnati","15","NA",15,39.225866,-84.179901,1,NA,NA,"0","0","0",31.7194708126864
"Cincinnati","16","NA",1,39.217525,-84.196929,0,NA,NA,"0","33","16.5",29.9973640223316
"Cincinnati","16","NA",2,39.217525,-84.196929,0,NA,NA,"0","0","0",29.9973640223316
"Cincinnati","16","NA",3,39.217525,-84.196929,1,NA,NA,"8","0","4",29.9973640223316
"Cincinnati","16","NA",4,39.217525,-84.196929,1,NA,NA,"0","2","1",29.9973640223316
"Cincinnati","16","NA",5,39.217525,-84.196929,0,NA,NA,"1","0","0.5",29.9973640223316
"Cincinnati","16","NA",6,39.217525,-84.196929,0,NA,NA,"20","0","10",29.9973640223316
"Cincinnati","16","NA",7,39.217525,-84.196929,0,NA,NA,"30","0","15",29.9973640223316
"Cincinnati","16","NA",8,39.217525,-84.196929,1,NA,NA,"0","0","0",29.9973640223316
"Cincinnati","16","NA",9,39.217525,-84.196929,0,NA,NA,"0","10","5",29.9973640223316
"Cincinnati","16","NA",10,39.217525,-84.196929,0,NA,NA,"20","0","10",29.9973640223316
"Cincinnati","16","NA",11,39.217525,-84.196929,0,NA,NA,"0","0","0",29.9973640223316
"Cincinnati","16","NA",12,39.217525,-84.196929,0,NA,NA,"0","1","0.5",29.9973640223316
"Cincinnati","16","NA",13,39.217525,-84.196929,0,NA,NA,"98","50","74",29.9973640223316
"Cincinnati","16","NA",14,39.217525,-84.196929,0,NA,NA,"33","2","17.5",29.9973640223316
"Cincinnati","16","NA",15,39.217525,-84.196929,0,NA,NA,"0","0","0",29.9973640223316
"Cincinnati","17","NA",1,39.209516,-84.210937,1,NA,NA,"3","3","3",28.5287932469745
"Cincinnati","17","NA",2,39.209516,-84.210937,0,NA,NA,"0","0","0",28.5287932469745
"Cincinnati","17","NA",3,39.209516,-84.210937,1,NA,NA,"0","7","3.5",28.5287932469745
"Cincinnati","17","NA",4,39.209516,-84.210937,0,NA,NA,"3","0","1.5",28.5287932469745
"Cincinnati","17","NA",5,39.209516,-84.210937,0,NA,NA,"0","0","0",28.5287932469745
"Cincinnati","17","NA",6,39.209516,-84.210937,1,NA,NA,"0","2","1",28.5287932469745
"Cincinnati","17","NA",7,39.209516,-84.210937,0,NA,NA,"2","0","1",28.5287932469745
"Cincinnati","17","NA",8,39.209516,-84.210937,0,NA,NA,"0","0","0",28.5287932469745
"Cincinnati","17","NA",9,39.209516,-84.210937,0,NA,NA,"0","0","0",28.5287932469745
"Cincinnati","17","NA",10,39.209516,-84.210937,0,NA,NA,"0","6","3",28.5287932469745
"Cincinnati","17","NA",11,39.209516,-84.210937,0,NA,NA,"0","0","0",28.5287932469745
"Cincinnati","17","NA",12,39.209516,-84.210937,1,NA,NA,"0","4","2",28.5287932469745
"Cincinnati","17","NA",13,39.209516,-84.210937,1,NA,NA,"0","0","0",28.5287932469745
"Cincinnati","17","NA",14,39.209516,-84.210937,1,NA,NA,"8","14","11",28.5287932469745
"Cincinnati","17","NA",15,39.209516,-84.210937,0,NA,NA,"0","6","3",28.5287932469745
"Cincinnati","18","NA",1,39.20114,-84.224874,1,NA,NA,"0","0","0",27.0526680782267
"Cincinnati","18","NA",2,39.20114,-84.224874,0,NA,NA,"10","10","10",27.0526680782267
"Cincinnati","18","NA",3,39.20114,-84.224874,1,NA,NA,"0","0","0",27.0526680782267
"Cincinnati","18","NA",4,39.20114,-84.224874,0,NA,NA,"0","8","4",27.0526680782267
"Cincinnati","18","NA",5,39.20114,-84.224874,1,NA,NA,"0","36","18",27.0526680782267
"Cincinnati","18","NA",6,39.20114,-84.224874,1,NA,NA,"4",NA,"4",27.0526680782267
"Cincinnati","18","NA",7,39.20114,-84.224874,0,NA,NA,"2","26","14",27.0526680782267
"Cincinnati","18","NA",8,39.20114,-84.224874,0,NA,NA,"63","33","48",27.0526680782267
"Cincinnati","18","NA",9,39.20114,-84.224874,1,NA,NA,"0","4","2",27.0526680782267
"Cincinnati","18","NA",10,39.20114,-84.224874,1,NA,NA,"0","0","0",27.0526680782267
"Cincinnati","18","NA",11,39.20114,-84.224874,1,NA,NA,"0","0","0",27.0526680782267
"Cincinnati","18","NA",12,39.20114,-84.224874,0,NA,NA,"0","0","0",27.0526680782267
"Cincinnati","18","NA",13,39.20114,-84.224874,0,NA,NA,"0","2","1",27.0526680782267
"Cincinnati","18","NA",14,39.20114,-84.224874,0,NA,NA,"0","0.5","0.25",27.0526680782267
"Cincinnati","18","NA",15,39.20114,-84.224874,1,NA,NA,"0","0","0",27.0526680782267
"Cincinnati","19","NA",1,39.193718,-84.238368,0,NA,NA,"1","0","0.5",25.6579584339724
"Cincinnati","19","NA",2,39.193718,-84.238368,1,NA,NA,"0","0","0",25.6579584339724
"Cincinnati","19","NA",3,39.193718,-84.238368,0,NA,NA,"0","0","0",25.6579584339724
"Cincinnati","19","NA",4,39.193718,-84.238368,0,NA,NA,"35","0","17.5",25.6579584339724
"Cincinnati","19","NA",5,39.193718,-84.238368,1,NA,NA,"0","4","2",25.6579584339724
"Cincinnati","19","NA",6,39.193718,-84.238368,1,NA,NA,"0","0","0",25.6579584339724
"Cincinnati","19","NA",7,39.193718,-84.238368,0,NA,NA,"4","1","2.5",25.6579584339724
"Cincinnati","19","NA",8,39.193718,-84.238368,1,NA,NA,"1","2","1.5",25.6579584339724
"Cincinnati","19","NA",9,39.193718,-84.238368,0,NA,NA,"0","4","2",25.6579584339724
"Cincinnati","19","NA",10,39.193718,-84.238368,0,NA,NA,"0","0","0",25.6579584339724
"Cincinnati","19","NA",11,39.193718,-84.238368,0,NA,NA,"0","0","0",25.6579584339724
"Cincinnati","19","NA",12,39.193718,-84.238368,0,NA,NA,"0","1","0.5",25.6579584339724
"Cincinnati","19","NA",13,39.193718,-84.238368,0,NA,NA,"2","0","1",25.6579584339724
"Cincinnati","19","NA",14,39.193718,-84.238368,0,NA,NA,"0","1","0.5",25.6579584339724
"Cincinnati","19","NA",15,39.193718,-84.238368,0,NA,NA,"0","0","0",25.6579584339724
"Cincinnati","2","NA",1,39.357026,-84.033543,0,NA,NA,"0","4","2",49.9555242209244
"Cincinnati","2","NA",2,39.357026,-84.033543,0,NA,NA,"2","30","16",49.9555242209244
"Cincinnati","2","NA",3,39.357026,-84.033543,0,NA,NA,"0","0","0",49.9555242209244
"Cincinnati","2","NA",4,39.357026,-84.033543,0,NA,NA,"0","51","25.5",49.9555242209244
"Cincinnati","2","NA",5,39.357026,-84.033543,0,NA,NA,"1","49","25",49.9555242209244
"Cincinnati","2","NA",6,39.357026,-84.033543,0,NA,NA,"6","0","3",49.9555242209244
"Cincinnati","2","NA",7,39.357026,-84.033543,0,NA,NA,"0","0","0",49.9555242209244
"Cincinnati","2","NA",8,39.357026,-84.033543,0,NA,NA,"0","0","0",49.9555242209244
"Cincinnati","2","NA",9,39.357026,-84.033543,0,NA,NA,"0","20","10",49.9555242209244
"Cincinnati","2","NA",10,39.357026,-84.033543,1,NA,NA,"0","0","0",49.9555242209244
"Cincinnati","2","NA",11,39.357026,-84.033543,0,NA,NA,"0","3","1.5",49.9555242209244
"Cincinnati","2","NA",12,39.357026,-84.033543,0,NA,NA,"8","6","7",49.9555242209244
"Cincinnati","2","NA",13,39.357026,-84.033543,0,NA,NA,"0","0","0",49.9555242209244
"Cincinnati","2","NA",14,39.357026,-84.033543,0,NA,NA,"0","0","0",49.9555242209244
"Cincinnati","2","NA",15,39.357026,-84.033543,0,NA,NA,"0",NA,"0",49.9555242209244
"Cincinnati","20","NA",1,39.189354,-84.257985,0,NA,NA,"0","0","0",23.9132600883874
"Cincinnati","20","NA",2,39.189354,-84.257985,0,NA,NA,"6","3","4.5",23.9132600883874
"Cincinnati","20","NA",3,39.189354,-84.257985,0,NA,NA,"0","99","49.5",23.9132600883874
"Cincinnati","20","NA",4,39.189354,-84.257985,0,NA,NA,"0","2","1",23.9132600883874
"Cincinnati","20","NA",5,39.189354,-84.257985,0,NA,NA,"0","4","2",23.9132600883874
"Cincinnati","20","NA",6,39.189354,-84.257985,0,NA,NA,"0","4","2",23.9132600883874
"Cincinnati","20","NA",7,39.189354,-84.257985,1,NA,NA,"0","0","0",23.9132600883874
"Cincinnati","20","NA",8,39.189354,-84.257985,0,NA,NA,"3","0","1.5",23.9132600883874
"Cincinnati","20","NA",9,39.189354,-84.257985,0,NA,NA,"0","0","0",23.9132600883874
"Cincinnati","20","NA",10,39.189354,-84.257985,0,NA,NA,"0","0","0",23.9132600883874
"Cincinnati","20","NA",11,39.189354,-84.257985,0,NA,NA,"2","0","1",23.9132600883874
"Cincinnati","20","NA",12,39.189354,-84.257985,0,NA,NA,"2","1","1.5",23.9132600883874
"Cincinnati","20","NA",13,39.189354,-84.257985,0,NA,NA,"33","1","17",23.9132600883874
"Cincinnati","20","NA",14,39.189354,-84.257985,0,NA,NA,"0","0","0",23.9132600883874
"Cincinnati","20","NA",15,39.189354,-84.257985,1,NA,NA,"0","0","0",23.9132600883874
"Cincinnati","21","NA",1,39.18249,-84.273403,0,NA,NA,"3","0","1.5",22.3907402113103
"Cincinnati","21","NA",2,39.18249,-84.273403,0,NA,NA,"2","0","1",22.3907402113103
"Cincinnati","21","NA",3,39.18249,-84.273403,0,NA,NA,"4","0","2",22.3907402113103
"Cincinnati","21","NA",4,39.18249,-84.273403,0,NA,NA,"2","0","1",22.3907402113103
"Cincinnati","21","NA",5,39.18249,-84.273403,0,NA,NA,"0","0","0",22.3907402113103
"Cincinnati","21","NA",6,39.18249,-84.273403,0,NA,NA,"0","2","1",22.3907402113103
"Cincinnati","21","NA",7,39.18249,-84.273403,0,NA,NA,"0","0","0",22.3907402113103
"Cincinnati","21","NA",8,39.18249,-84.273403,0,NA,NA,"0","0","0",22.3907402113103
"Cincinnati","21","NA",9,39.18249,-84.273403,0,NA,NA,"0","0","0",22.3907402113103
"Cincinnati","21","NA",10,39.18249,-84.273403,0,NA,NA,"33","4","18.5",22.3907402113103
"Cincinnati","21","NA",11,39.18249,-84.273403,0,NA,NA,"0","0","0",22.3907402113103
"Cincinnati","21","NA",12,39.18249,-84.273403,1,NA,NA,"0","16","8",22.3907402113103
"Cincinnati","21","NA",13,39.18249,-84.273403,0,NA,NA,"48","78","63",22.3907402113103
"Cincinnati","21","NA",14,39.18249,-84.273403,0,NA,NA,"1","0","0.5",22.3907402113103
"Cincinnati","21","NA",15,39.18249,-84.273403,0,NA,NA,"0","0","0",22.3907402113103
"Cincinnati","22","NA",1,39.177307,-84.288689,0,NA,NA,"0","3","1.5",20.9526920455415
"Cincinnati","22","NA",2,39.177307,-84.288689,1,NA,NA,"0","2","1",20.9526920455415
"Cincinnati","22","NA",3,39.177307,-84.288689,0,NA,NA,"0","0","0",20.9526920455415
"Cincinnati","22","NA",4,39.177307,-84.288689,0,NA,NA,"0","0","0",20.9526920455415
